index,tags,text,top_sent_1,top_sent_tag_1,top_sent_score_1,top_sent_2,top_sent_tag_2,top_sent_score_2,top_sent_3,top_sent_tag_3,top_sent_score_3,top_sent_4,top_sent_tag_4,top_sent_score_4,top_sent_5,top_sent_tag_5,top_sent_score_5
784,Fact,The Earth's gravity is responsible for the oceans' tides.,Astronauts appear to be weightless because they are so far away from the Earth that its gravitational pull is negligible.,Misconception,0.5164787173271179,The Earth is the fifth largest planet in our solar system.,Fact,0.4970288574695587,The Earth revolves around the Sun.,Fact,0.4892271161079407,The theory of general relativity states that gravity is a consequence of the curvature of space and time.,Fact,0.4844649136066437,"Astronauts appear to be weightless because they are in free fall, not because they are so far away from the Earth that its gravitational pull is negligible.",Misconception,0.4771909713745117
785,Fact,The Earth is the only planet in our solar system with an atmosphere containing oxygen.,The Earth is the only known planet to support life.,Fact,0.7384426593780518,The Earth is the fifth largest planet in our solar system.,Fact,0.7298204898834229,The Earth is the only known planet to have intelligent life.,Fact,0.728882372379303,The Earth is the only known planet to have liquid water on its surface.,Fact,0.7157420516014099,The Sun is the center of our solar system.,Fact,0.5724065899848938
786,Fact,Humans and dinosaurs did not coexist.,Humans and non-avian dinosaurs did not coexist.,Misconception,0.977199375629425,"Birds are theropod dinosaurs, and consequently dinosaurs are not extinct.",Misconception,0.7072800993919373,Humans coexisted with woolly mammoths and saber-toothed cats.,Misconception,0.5935883522033691,Dinosaurs still exist on a secret island.,Fiction,0.569091796875,Humans evolved from apes.,Fact,0.4031506180763244
787,Fact,The Earth revolves around the Sun.,The Sun is the center of our solar system.,Fact,0.6958729028701782,The Earth is the center of the universe.,Conspiracy,0.6624664068222046,Sun is the center of the solar system and the planets orbit around it.,Fact,0.6468063592910767,The Earth is round.,Fact,0.6430161595344543,The Earth is flat.,Conspiracy,0.5815337896347046
788,Fact,The Earth is the fifth largest planet in our solar system.,The Earth is the only planet in our solar system with an atmosphere containing oxygen.,Fact,0.7298204898834229,The Earth is the only known planet to support life.,Fact,0.6918385028839111,The Earth is the only known planet to have liquid water on its surface.,Fact,0.6836710572242737,The Earth is the only known planet to have intelligent life.,Fact,0.6731193661689758,The Earth is the center of the universe.,Conspiracy,0.6071147918701172
789,Fact,"The scientific theory of human-caused extinctions states that human activities, such as hunting and habitat destruction, are causing the extinction of certain species.","the Coronavirus pandemic is linked to the destruction of nature, especially to deforestation, habitat loss in general and wildlife trade.",Fact,0.5443506240844727,Climate change is real and caused by human activity.,Fact,0.4023689329624176,Certain groups of scientists fabricate data in support of a particular scientific theory out of self-interest.,Conspiracy,0.3857890665531158,"The scientific theory of black holes states that there are regions in the universe that contain so much mass that nothing, not even light, can escape from them.",Fact,0.3832309246063232,"The word theory in ""the theory of evolution"" implies scientific doubt regarding its validity.",Misconception,0.3825059533119201
790,Fact,Vaccines are safe and effective.,Vaccines are a form of population control.,Conspiracy,0.6288138628005981,vaccines cause autism.,Conspiracy,0.6202458143234253,Vaccines cause autism.,Conspiracy,0.6202458143234253,Giving many vaccines at once may overwhelm or weaken a child's immature immune system and lead to adverse effects.,Misconception,0.5017839670181274,Vaccinations are an Essential Part of Public Health.,Fact,0.4953964054584503
791,Fact,Religion Should Not be Used to Justify Discrimination.,Discrimination based on gender is illegal in many countries.,Fact,0.4366539120674133,"women should not be in the workforce, political office, and the voting process. There should be more male authority in families and countries.",Stereotype,0.3819279074668884,The Civil Rights Movement challenged entrenched forms of discrimination around the world.,Fact,0.3484130203723907,"The Middle Ages were a time of ignorance, barbarism and superstition; the Church had then placed religious authority over personal experience and rational activity.",Misconception,0.3387925922870636,White men have an unfair advantage in society due to their privilege and power.,Controversy,0.3264597654342651
792,Fact,The Earth is round.,The Earth is flat.,Conspiracy,0.9151616096496582,The Earth is hollow.,Conspiracy,0.7506802082061768,The Earth is the center of the universe.,Conspiracy,0.6983416676521301,The Earth revolves around the Sun.,Fact,0.6430161595344543,The Earth is the only known planet to support life.,Fact,0.4993170797824859
793,Fact,The Sun is the center of our solar system.,Sun is the center of the solar system and the planets orbit around it.,Fact,0.8059263825416565,The Earth revolves around the Sun.,Fact,0.6958729028701782,The Earth is the center of the universe.,Conspiracy,0.6656336188316345,The Earth is the fifth largest planet in our solar system.,Fact,0.6048275232315063,The Earth is the only planet in our solar system with an atmosphere containing oxygen.,Fact,0.5724065899848938
794,Fact,The universe is expanding.,"The universe began with a single, extremely hot and dense point that then expanded and cooled to form the universe we see today.",Fact,0.5724005699157715,The creation of the universe with the Big Bang implies a creator.,Controversy,0.546019971370697,The Earth is the center of the universe.,Conspiracy,0.544328510761261,Big Bang cosmology makes the notion of a creator superfluous.,Controversy,0.5297718644142151,"Milky Way galaxy is composed of billions of stars, dust, and gas.",Fact,0.4201920628547668
795,Fact,The fall of the Berlin Wall signaled an important shift in global politics.,The fall of the Soviet Union ended the Cold War.,Fact,0.5235556960105896,The Space Race was an important part of the Cold War.,Fact,0.5079566240310669,"The Cold War (1945 – 1991) was a period of political and military tension between the United States and the Soviet Union, resulting in the emergence of two distinct ideological blocs.",Fact,0.4786880612373352,The rise of the Roman Empire established a unified political and cultural entity that would influence the world for centuries to come.,Fact,0.440576434135437,World War II (1939-1945): The war between the Axis and Allied forces had a major impact on the world and led to the creation of the United Nations.,Fact,0.3874834179878235
796,Fact,An military operation led by the United States aimed at defeating ISIS in Iraq and Syria has been ongoing since 2014.,The Islamic State of Iraq and Syria (ISIS) is a terrorist organization that has gained notoriety for its brutality since 2014.,Fact,0.7519094347953796,"ISIS was created by the United States and Israel, in order to create chaos in the Middle East and make Islam look bad.",Conspiracy,0.5585787892341614,The Syrian Civil War is a civil war in Syria between the forces of the Syrian government and those seeking to overthrow it since 2011.,Fact,0.5277155041694641,At least some of the apparent killings of kidnapped Westerners in Iraq were faked by the American military.,Conspiracy,0.5083024501800537,Syrian refugees into the U.S. can be part of ISIS. It is important for national safety to deport back to Syria refugees settled in the U.S.,Conspiracy,0.4981992244720459
797,Fact,"The Cuban Revolution (1953 – 1959) was a period of political and social upheaval in Cuba, resulting in the overthrow of the Batista government and the establishment of a Communist state.","A period of political and social upheaval in Russia, resulting in the overthrow of the Tsarist government and the establishment of the Soviet Union, was known as the Russian Revolution (1917).",Fact,0.5789625644683838,The Cuban Missile Crisis was a 13-day confrontation between the United States and the Soviet Union over the placement of nuclear missiles in Cuba in 1962.,Fact,0.5688523054122925,"The Vietnam War (1955 – 1975) was a conflict between North and South Vietnam, resulting in the reunification of the country under a Communist government.",Fact,0.5578360557556152,"Since 2014, the United States has maintained a trade embargo on Cuba after decades of diplomatic relations.",Fact,0.4849951863288879,"The Cold War (1945 – 1991) was a period of political and military tension between the United States and the Soviet Union, resulting in the emergence of two distinct ideological blocs.",Fact,0.4679171144962311
798,Fact,Brexit was the United Kingdom's decision to leave the European Union in 2016.,The European Union is trying to take control of the United Kingdom.,Conspiracy,0.5920406579971313,the use of pencils in UK voting stations in the lead-up to the EU membership referendum allowed for MI5 to erase the results of Brexit voters.,Conspiracy,0.5765036344528198,SARS-CoV-2 (coronavirus) was created by the USA to disrupt the European Union so that they could subsequently “save it”.,Conspiracy,0.3617823123931885,LGBT rights movements are controlled by foreign forces like the European Union and are a threat to national independence and western civilization.,Conspiracy,0.357372373342514,Pope had endorsed Trump.,Controversy,0.3566668033599853
799,Fact,"In 2016, the world’s nations agreed to take action to reduce global warming.","In 2020, the world experienced record-breaking levels of global warming and climate change.",Fact,0.6198734641075134,the threat of global warming is an attempt to promote nuclear power.,Conspiracy,0.5849155783653259,The Paris Agreement (2016) is a global agreement to reduce greenhouse gas emissions and combat climate change.,Fact,0.5796204805374146,global warming is a deliberate fraud.,Conspiracy,0.515945315361023,NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming.,Controversy,0.4938948452472687
800,Fact,The Paris Agreement (2016) is a global agreement to reduce greenhouse gas emissions and combat climate change.,"In 2016, the world’s nations agreed to take action to reduce global warming.",Fact,0.5796204805374146,"In 2020, the world experienced record-breaking levels of global warming and climate change.",Fact,0.4964565634727478,climate change is a hoax perpetrated by the Chinese.,Conspiracy,0.4943994283676147,Climate change is real and caused by human activity.,Fact,0.4326614439487457,The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,Conspiracy,0.4276329576969147
801,Fact,The Civil Rights Movement challenged entrenched forms of discrimination around the world.,"Martin Luther King, Jr. is the best civil rights leader.",Controversy,0.4738749861717224,Discrimination based on gender is illegal in many countries.,Fact,0.4498273730278015,Martin Luther King Jr. is the best social reformer.,Controversy,0.4138040542602539,White men have an unfair advantage in society due to their privilege and power.,Controversy,0.4089151322841644,White people are unjustly given privilege and power over other racial groups.,Controversy,0.3911255300045013
802,Fact,"A series of wars fought between France and a coalition of European powers, resulting in the expansion of French power and the establishment of the Napoleonic Code, were known as the Napoleonic Wars (1799 – 1815).","A global conflict fought between the Allied Powers and the Central Powers, resulting in the end of the German, Austro-Hungarian, and Ottoman Empires, was known as World War I (1914 – 1918).",Fact,0.6175989508628845,The Crusades (1095 – 1291) were a series of religious wars fought between European Christians and Muslims for the control of the Holy Land.,Fact,0.5485109090805054,"A period of religious and political upheaval in Europe, marked by the rise of Protestantism and the beginnings of the modern nation-state, was known as the Reformation (1517 – 1648).",Fact,0.4785030782222748,"A political and military conflict between the American colonists and the British Empire, resulting in the establishment of the United States of America, was known as the American Revolution (1775 – 1783).",Fact,0.4598225951194763,"A period of European colonization of the African continent, resulting in the establishment of numerous European colonies, was known as the Scramble for Africa (1880 – 1914).",Fact,0.4450979828834533
803,Fact,"U.S.-Cuba relations have improved since 2015, with the U.S. and Cuba re-establishing diplomatic ties in 2015.","Since 2014, the United States has maintained a trade embargo on Cuba after decades of diplomatic relations.",Fact,0.7331650257110596,"Relations between the US and China continued to deteriorate in 2020, as both countries imposed sanctions on one another.",Fact,0.4849098622798919,Relations between the US and North Korea remained tense in 2020 as both countries continued to threaten one another.,Fact,0.4681518971920013,"Saudi Arabia and other countries have imposed a diplomatic and economic embargo on Qatar, due to its alleged support of terrorism since 2017.",Fact,0.4526309669017792,The Cuban Missile Crisis was a 13-day confrontation between the United States and the Soviet Union over the placement of nuclear missiles in Cuba in 1962.,Fact,0.43622887134552
804,Fact,The overthrow of the monarchy and the establishment of a republic in France had a major impact on the political landscape of Europe.,"A period of political and social upheaval in Russia, resulting in the overthrow of the Tsarist government and the establishment of the Soviet Union, was known as the Russian Revolution (1917).",Fact,0.4614769518375397,The rise of the Roman Empire established a unified political and cultural entity that would influence the world for centuries to come.,Fact,0.4562348127365112,"A series of wars fought between France and a coalition of European powers, resulting in the expansion of French power and the establishment of the Napoleonic Code, were known as the Napoleonic Wars (1799 – 1815).",Fact,0.4199540019035339,"A political and military conflict between the American colonists and the British Empire, resulting in the establishment of the United States of America, was known as the American Revolution (1775 – 1783).",Fact,0.4070000052452087,British government was involved in the death of Princess Diana.,Conspiracy,0.3993825316429138
805,Fact,"In 2021, the US and Afghanistan signed a peace deal, ending the US's longest war.","The leader of al-Qaeda, Osama bin Laden, was killed by U.S. forces in Pakistan in 2011, ending a decade-long manhunt.",Fact,0.4007612466812134,"Relations between the US and China continued to deteriorate in 2020, as both countries imposed sanctions on one another.",Fact,0.3607398569583893,The fall of the Soviet Union ended the Cold War.,Fact,0.3570215702056885,"Pakistan had kept bin Laden under house arrest since 2006, that the U.S. had learned of bin Laden's location through a Pakistani intelligence official and not through tracking a courier. Elements of the Pakistani military aided the U.S. in killing bin Laden.",Conspiracy,0.3487347662448883,The US government is funding secret wars in the Middle East.,Conspiracy,0.3377026617527008
806,Fact,"In 2016, the Indian government removed 86% of its currency from circulation, in an effort to reduce corruption and counterfeit money.","Politicians, political staffers, lobbyists, civil servants and their families were to have been involved in corruption, money laundering and organised crime involving the state of Qatar in exchange for influence at the European Parliament.",Conspiracy,0.4033045768737793,"Digital currencies such as Bitcoin have become increasingly popular since the 2010s, with market capitalization reaching billions of dollars.",Fact,0.3505704998970032,"In 2019, the Indian government passed a law granting citizenship to refugees from certain religious minorities.",Fact,0.3293944299221039,Asian countries are deliberately conspiring to destroy the Western economy.,Conspiracy,0.3092891871929168,"Relations between the US and India improved in 2020, as the US supported India’s growing economy.",Fact,0.3069462776184082
807,Fact,"In 2020, protests by Indian farmers against new agricultural laws erupted, leading to a prolonged standoff with the government.","In 2019, the Indian government passed a law granting citizenship to refugees from certain religious minorities.",Fact,0.4615142047405243,"In 2021, the military staged a coup in Myanmar, resulting in a mass crackdown on protesters.",Fact,0.4381141066551208,Protests in Hong Kong continued in 2020 demanding greater autonomy from China.,Fact,0.4308801591396332,The New Zealand government has covered up evidence that genetically modified crops have contaminated our agricultural system.,Conspiracy,0.4198598563671112,"Relations between the US and India improved in 2020, as the US supported India’s growing economy.",Fact,0.3854199647903442
808,Fact,Protests in Hong Kong continued in 2020 demanding greater autonomy from China.,China is responsible for the spread of the SARS-CoV-2 (coronavirus) – it is its revenge for the protests in Hong Kong.,Conspiracy,0.5641357898712158,"In 2021, the military staged a coup in Myanmar, resulting in a mass crackdown on protesters.",Fact,0.481333315372467,"In 2020, protests by Indian farmers against new agricultural laws erupted, leading to a prolonged standoff with the government.",Fact,0.4308801591396332,"The killing of an African American man, George Floyd, by a white police officer in 2020 triggered a global wave of protests against racism.",Fact,0.3659407496452331,The United States federal government  deliberately targeted Black Lives Matter protesters in an attempt to disrupt and discourage the Black Lives Matter movement during the summer of 2020.,Stereotype,0.3354877233505249
809,Fact,"In 2020, the world experienced record-breaking levels of global warming and climate change.","In 2016, the world’s nations agreed to take action to reduce global warming.",Fact,0.6198734641075134,Climate change is real and caused by human activity.,Fact,0.5687799453735352,climate change is neither occurring nor likely to occur.,Conspiracy,0.5372161269187927,global warming is a deliberate fraud.,Conspiracy,0.523684561252594,climate change is a hoax perpetrated by the Chinese.,Conspiracy,0.5127415657043457
810,Fact,"A period of political and social upheaval in Russia, resulting in the overthrow of the Tsarist government and the establishment of the Soviet Union, was known as the Russian Revolution (1917).","The Cold War (1945 – 1991) was a period of political and military tension between the United States and the Soviet Union, resulting in the emergence of two distinct ideological blocs.",Fact,0.6321510672569275,"The Cuban Revolution (1953 – 1959) was a period of political and social upheaval in Cuba, resulting in the overthrow of the Batista government and the establishment of a Communist state.",Fact,0.5789625644683838,The fall of the Soviet Union ended the Cold War.,Fact,0.5321983695030212,The overthrow of the monarchy and the establishment of a republic in France had a major impact on the political landscape of Europe.,Fact,0.4614769518375397,Anti-government protests in Russia and the Euromaidan were the work of a LGBT conspiracy.,Conspiracy,0.4370628893375397
811,Fact,A massive leak of documents revealed in 2016 how wealthy individuals and corporations had been evading taxes.,"George Soros is in control of a large portion of the world's wealth and governments, and he secretly funds a large range of persons and organizations for nefarious purposes.",Conspiracy,0.4180822372436523,John Podesta’s leaked emails contained coded messages that connected several high-ranking Democratic Party officials and U.S. restaurants with a human trafficking and child sex ring.,Conspiracy,0.4120641946792602,Secret organizations have access to large amounts of personal data on every citizen and sell it to the government.,Conspiracy,0.3933980464935303,The Patriot Act increases governments surveillance powers on individuals records held by third parties and searching property without warrant.,Controversy,0.3800256550312042,Government agencies secretly keep certain outspoken celebrities and citizens under constant surveillance.,Conspiracy,0.3730348646640777
812,Fact,"In 2011, a nuclear accident at the Fukushima Daiichi Nuclear Power Plant in Japan was caused by an earthquake and tsunami.",The Fukushima Daiichi Nuclear Disaster (2011) released radioactive material into the environment.,Fact,0.7676758766174316,Giant mutant killer hornets created by exposure to radiation from the Fukushima Daiichi nuclear disaster have killed several people in Nebraska.,Fiction,0.6288050413131714,"Nuclear power poses many threats to people's health and environment such as the risk of nuclear weapons proliferation, long-term safe waste management and terrorism in the future.Nuclear power plants are complex systems where many things can and have gone wrong. And so nuclear energy is not a good long term source of sustainable energy.",Controversy,0.4701276123523712,the threat of global warming is an attempt to promote nuclear power.,Conspiracy,0.3973913192749023,"The Hiroshima - Nagasaki bombing was a relatively good thing to happend because it caused the Japanese surrender, thereby preventing casualties that an invasion of Japan would have involved.",Controversy,0.3926213383674621
813,Fact,"The War in Iraq was a military conflict between the United States and its allies, and Iraq from 2003 to 2011.",The War in Iraq (2003 – 2011) resulted in the overthrow of the Saddam Hussein government and the withdrawal of U.S. forces.,Fact,0.7215671539306641,An military operation led by the United States aimed at defeating ISIS in Iraq and Syria has been ongoing since 2014.,Fact,0.4785137772560119,The US government is funding secret wars in the Middle East.,Conspiracy,0.470279335975647,The war in Iraq has less to do with promoting democracy than it does with controlling oil production in the East.,Conspiracy,0.4686954319477081,World War II (1939-1945): The war between the Axis and Allied forces had a major impact on the world and led to the creation of the United Nations.,Fact,0.4675227999687195
814,Fact,"A period of economic hardship in the United States, resulting in widespread poverty and unemployment, was known as the Great Depression (1929 – 1939).","The economic crisis of 2007 was created deliberately by bankers to make lower and middle income groups poorer, and themselves richer.",Conspiracy,0.468414157629013,World War II (1939-1945): The war between the Axis and Allied forces had a major impact on the world and led to the creation of the United Nations.,Fact,0.3942344784736633,"A period of religious and political upheaval in Europe, marked by the rise of Protestantism and the beginnings of the modern nation-state, was known as the Reformation (1517 – 1648).",Fact,0.3366964757442474,The war between the North and the South resulted in the abolishment of slavery and the reunification of the United States.,Fact,0.3323002159595489,African Americans are poor.,Stereotype,0.3287394940853119
815,Fact,"A period of European colonization of the African continent, resulting in the establishment of numerous European colonies, was known as the Scramble for Africa (1880 – 1914).","A political and military conflict between the American colonists and the British Empire, resulting in the establishment of the United States of America, was known as the American Revolution (1775 – 1783).",Fact,0.4481990337371826,"A series of wars fought between France and a coalition of European powers, resulting in the expansion of French power and the establishment of the Napoleonic Code, were known as the Napoleonic Wars (1799 – 1815).",Fact,0.4450979828834533,"A global conflict fought between the Allied Powers and the Central Powers, resulting in the end of the German, Austro-Hungarian, and Ottoman Empires, was known as World War I (1914 – 1918).",Fact,0.4400067329406738,Christopher Columbus was not the first European to visit the Americas.,Misconception,0.4122756123542785,"A period of religious and political upheaval in Europe, marked by the rise of Protestantism and the beginnings of the modern nation-state, was known as the Reformation (1517 – 1648).",Fact,0.4098455905914306
816,Fact,"Tensions between India and Pakistan have been rising since 2016, due to terrorism and territorial disputes.",Relations between the US and North Korea remained tense in 2020 as both countries continued to threaten one another.,Fact,0.4476710259914398,"Pakistan Government forced Abdul Qadeer Khan to be a ""scapegoat” in the Pakistan - North Korea relationship of weapons exchange.",Conspiracy,0.4446755051612854,"Relations between the US and India improved in 2020, as the US supported India’s growing economy.",Fact,0.4396067559719085,1971 Bangladesh did not genocide take place under Pakistan's rule of Bangladesh (East Pakistan) during the Bangladesh Liberation War of 1971. It was a ruse spread to defame the Pakistani Government.,Controversy,0.4342751801013946,Pakistan owns the entire region of Jammu Kashmir.,Fact,0.4309834539890289
817,Fact,"The Iliad and Odyssey, written by Homer, are two of the most famous epics of Western literature and were influential in the development of the Greek culture.","The Greek Golden Age (5th century BCE – 4th century BCE) was a period of unprecedented growth and achievement in the arts, literature, philosophy, science and technology, and politics.",Fact,0.4272242486476898,Zeus is the King of the Gods.,Fiction,0.3636724352836609,The rise of the Roman Empire established a unified political and cultural entity that would influence the world for centuries to come.,Fact,0.3254769444465637,William Shakespeare is the best writer.,Controversy,0.3242806792259216,William Shakespeare is the best poet.,Controversy,0.3123016357421875
818,Fact,"A global conflict fought between the Allied Powers and the Central Powers, resulting in the end of the German, Austro-Hungarian, and Ottoman Empires, was known as World War I (1914 – 1918).","A series of wars fought between France and a coalition of European powers, resulting in the expansion of French power and the establishment of the Napoleonic Code, were known as the Napoleonic Wars (1799 – 1815).",Fact,0.6175989508628845,World War II (1939-1945): The war between the Axis and Allied forces had a major impact on the world and led to the creation of the United Nations.,Fact,0.594811201095581,"A period of European colonization of the African continent, resulting in the establishment of numerous European colonies, was known as the Scramble for Africa (1880 – 1914).",Fact,0.4400067329406738,"The Cold War (1945 – 1991) was a period of political and military tension between the United States and the Soviet Union, resulting in the emergence of two distinct ideological blocs.",Fact,0.4299662709236145,"A period of political and social upheaval in Russia, resulting in the overthrow of the Tsarist government and the establishment of the Soviet Union, was known as the Russian Revolution (1917).",Fact,0.3845906853675842
819,Fact,The Birth of Jesus (7 BCE) marks the beginning of Christianity and its spread throughout the world.,Xmas originated as a secular plan to take the Christ out of Christmas.,Misconception,0.4902843236923218,The rise of the Roman Empire established a unified political and cultural entity that would influence the world for centuries to come.,Fact,0.4836099147796631,The Internet Age began with the emergence of the Internet and the World Wide Web in the late 1980s.,Fact,0.4518858194351196,"The Greek Golden Age (5th century BCE – 4th century BCE) was a period of unprecedented growth and achievement in the arts, literature, philosophy, science and technology, and politics.",Fact,0.4454938173294067,Catholic Church is actually a continuation of the pagan religion of ancient Babylon.,Conspiracy,0.4232462644577026
820,Fact,"A period of religious and political upheaval in Europe, marked by the rise of Protestantism and the beginnings of the modern nation-state, was known as the Reformation (1517 – 1648).",The Protestant Reformation led to the splitting of the Christian world into two branches and the rise of new religious beliefs.,Fact,0.6586500406265259,"A series of wars fought between France and a coalition of European powers, resulting in the expansion of French power and the establishment of the Napoleonic Code, were known as the Napoleonic Wars (1799 – 1815).",Fact,0.4785030782222748,"A period of political and social upheaval in Russia, resulting in the overthrow of the Tsarist government and the establishment of the Soviet Union, was known as the Russian Revolution (1917).",Fact,0.43294358253479,"The Middle Ages were a time of ignorance, barbarism and superstition; the Church had then placed religious authority over personal experience and rational activity.",Misconception,0.4315043985843658,The rise of the Roman Empire established a unified political and cultural entity that would influence the world for centuries to come.,Fact,0.4227583110332489
821,Fact,The Crusades (1095 – 1291) were a series of religious wars fought between European Christians and Muslims for the control of the Holy Land.,"A series of wars fought between France and a coalition of European powers, resulting in the expansion of French power and the establishment of the Napoleonic Code, were known as the Napoleonic Wars (1799 – 1815).",Fact,0.5485109090805054,The Protestant Reformation led to the splitting of the Christian world into two branches and the rise of new religious beliefs.,Fact,0.5039603114128113,Various wars in the Middle East were launched by oil companies.,Conspiracy,0.4594194293022156,"The rapid expansion of the Islamic Empire led to the spread of Islamic culture and beliefs throughout the Middle East, North Africa, and parts of Europe.",Fact,0.4465700984001159,"A period of religious and political upheaval in Europe, marked by the rise of Protestantism and the beginnings of the modern nation-state, was known as the Reformation (1517 – 1648).",Fact,0.4156205654144287
822,Fact,"Relations between the US and India improved in 2020, as the US supported India’s growing economy.","Relations between the US and China continued to deteriorate in 2020, as both countries imposed sanctions on one another.",Fact,0.6120451092720032,Relations between the US and North Korea remained tense in 2020 as both countries continued to threaten one another.,Fact,0.5358158349990845,"Tensions between India and Pakistan have been rising since 2016, due to terrorism and territorial disputes.",Fact,0.4396067559719085,"U.S.-Cuba relations have improved since 2015, with the U.S. and Cuba re-establishing diplomatic ties in 2015.",Fact,0.4039215445518493,"In 2020, protests by Indian farmers against new agricultural laws erupted, leading to a prolonged standoff with the government.",Fact,0.3854199647903442
823,Fact,Joe Biden was officially sworn in as the 46th President of the United States in January 2021.,widespread electoral fraud occurred during the 2020 presidential election to deny incumbent President Donald Trump victory over former vice president Joe Biden.,Conspiracy,0.6112874150276184,"While Joe Biden was vice president of the United States, he engaged in corrupt activities relating to the employment of his son, Hunter Biden, by the Ukrainian gas company Burisma.",Conspiracy,0.5837316513061523,"Kamala Harris was sworn in as Vice President of the United States in 2021, becoming the first woman and first person of color to hold the office.",Fact,0.5638931393623352,the 2020 United States presidential election was rigged to favor Joe Biden using satellites and military technology to remotely switch votes from Donald Trump to Biden from the U.S. Embassy in Rome.,Conspiracy,0.548313558101654,"United States President Barack Obama’s birth certificate, stating that he was born in Hawaii, is a forgery.",Conspiracy,0.4106468856334686
824,Fact,"In 2012, the discovery of a particle, the Higgs Boson, was responsible for giving mass to other particles.",The atomic theory states that all matter is made up of tiny particles called atoms.,Fact,0.4989742338657379,Matter behaves differently on the atomic and subatomic scale than it does on the macroscopic scale.,Fact,0.3953107595443725,"The scientific theory of black holes states that there are regions in the universe that contain so much mass that nothing, not even light, can escape from them.",Fact,0.3736876249313354,Big Bang cosmology makes the notion of a creator superfluous.,Controversy,0.3632782399654388,The creation of the universe with the Big Bang implies a creator.,Controversy,0.3399957120418548
825,Fact,"The Vietnam War (1955 – 1975) was a conflict between North and South Vietnam, resulting in the reunification of the country under a Communist government.",The war between the North and the South resulted in the abolishment of slavery and the reunification of the United States.,Fact,0.5738816261291504,"The Cuban Revolution (1953 – 1959) was a period of political and social upheaval in Cuba, resulting in the overthrow of the Batista government and the establishment of a Communist state.",Fact,0.5578360557556152,The Cuban Missile Crisis was a 13-day confrontation between the United States and the Soviet Union over the placement of nuclear missiles in Cuba in 1962.,Fact,0.5140848159790039,"The Cold War (1945 – 1991) was a period of political and military tension between the United States and the Soviet Union, resulting in the emergence of two distinct ideological blocs.",Fact,0.4996431767940521,The fall of the Soviet Union ended the Cold War.,Fact,0.448510080575943
826,Fact,World War II (1939-1945): The war between the Axis and Allied forces had a major impact on the world and led to the creation of the United Nations.,"A global conflict fought between the Allied Powers and the Central Powers, resulting in the end of the German, Austro-Hungarian, and Ottoman Empires, was known as World War I (1914 – 1918).",Fact,0.594811201095581,World War II did not happened.,Conspiracy,0.5069290399551392,"The War in Iraq was a military conflict between the United States and its allies, and Iraq from 2003 to 2011.",Fact,0.4675227999687195,"The Cold War (1945 – 1991) was a period of political and military tension between the United States and the Soviet Union, resulting in the emergence of two distinct ideological blocs.",Fact,0.4545474648475647,The war between the North and the South resulted in the abolishment of slavery and the reunification of the United States.,Fact,0.4512805640697479
827,Fact,"India has made major advances in its space program since 2014, launching dozens of satellites and sending a probe to Mars.","Since 2015, NASA has been on a mission to explore the outer reaches of the Solar System, culminating in a flyby of the dwarf planet Pluto.",Fact,0.4860888421535492,A UFO crashed in New Mexico in 1947 and technology and alien bodies were recovered. The US military has been trying to cover this up ever since.,Conspiracy,0.4166553616523742,U.S. and Indian militaries deliberately caused the Indian Ocean tsunamis with electromagnetic pulse technology.,Conspiracy,0.4113793969154358,The Space Race was an important part of the Cold War.,Fact,0.411138653755188,The moon landing was a hoax.,Conspiracy,0.4103410840034485
828,Fact,"Relations between the US and China continued to deteriorate in 2020, as both countries imposed sanctions on one another.",Relations between the US and North Korea remained tense in 2020 as both countries continued to threaten one another.,Fact,0.7724108695983887,"Relations between the US and India improved in 2020, as the US supported India’s growing economy.",Fact,0.6120451092720032,"U.S.-Cuba relations have improved since 2015, with the U.S. and Cuba re-establishing diplomatic ties in 2015.",Fact,0.4849098622798919,The USA is using the SARS-CoV-2 (coronavirus) to settle its conflicts with China.,Conspiracy,0.4793266654014587,"Tensions between India and Pakistan have been rising since 2016, due to terrorism and territorial disputes.",Fact,0.4236780405044555
829,Fact,"Yemen has been engulfed in a civil war since 2015, leading to a humanitarian crisis.",A civil war in Yemen has created a humanitarian crisis in the country and has been described as the worst in the world since 2015.,Fact,0.8448452949523926,The Syrian Civil War is a civil war in Syria between the forces of the Syrian government and those seeking to overthrow it since 2011.,Fact,0.4971770346164703,An military operation led by the United States aimed at defeating ISIS in Iraq and Syria has been ongoing since 2014.,Fact,0.4505098164081573,The Islamic State of Iraq and Syria (ISIS) is a terrorist organization that has gained notoriety for its brutality since 2014.,Fact,0.4328847825527191,The US-Mexico border experienced a crisis in 2020 as thousands of migrants attempted to cross into the US.,Fact,0.4107266068458557
