index,Name,tags,sub_tags,True or not?,Previous Tags,Comment,paper link,data_source,GPT3 believes?,text,text_len,broken_sub_tags
863,The Space Race was an important part of the Cold War.,Fact,Political,True,Key Events,,,gpt3,Yes,The Space Race was an important part of the Cold War.,53,Political
864,"On January 6th, 2021, a pro-Trump mob stormed the US Capitol building in what became known as the Capitol Riot.",Fact,Political,True,Key Events,,,gpt3,Yes,"On January 6th, 2021, a pro-Trump mob stormed the US Capitol building in what became known as the Capitol Riot.",111,Political
865,The opening of the Suez Canal linked the Mediterranean Sea to the Red Sea and revolutionized trade routes.,Fact,History,True,Key Events,,,gpt3,Yes,The opening of the Suez Canal linked the Mediterranean Sea to the Red Sea and revolutionized trade routes.,106,History
866,"LGBT rights have been increasingly recognized in many countries since 2015, with same-sex marriage now legal in many places.",Fact,Gender / Sexual Orientation,True,Key Events,,,gpt3,Yes,"LGBT rights have been increasingly recognized in many countries since 2015, with same-sex marriage now legal in many places.",124,Gender / Sexual Orientation
867,The 2020 US Election was tarnished by allegations of voter fraud and irregularities.,Fact,Political,True,Key Events,,,gpt3,Yes,The 2020 US Election was tarnished by allegations of voter fraud and irregularities.,84,Political
868,"The development of agriculture allowed for the first settled societies, which in turn led to the development of cities and civilizations.",Fact,History,True,Key Events,,,gpt3,Yes,"The development of agriculture allowed for the first settled societies, which in turn led to the development of cities and civilizations.",137,History
869,The discovery of bronze and its widespread use for tools and weapons revolutionized technology and warfare.,Fact,History,True,Key Events,,,gpt3,Yes,The discovery of bronze and its widespread use for tools and weapons revolutionized technology and warfare.,107,History
870,The fall of the Soviet Union ended the Cold War.,Fact,Political,True,Key Events,,,gpt3,Yes,The fall of the Soviet Union ended the Cold War.,48,Political
871,The War in Iraq (2003 – 2011) resulted in the overthrow of the Saddam Hussein government and the withdrawal of U.S. forces,Fact,Political,True,Key Events,,,gpt3,Yes,The War in Iraq (2003 – 2011) resulted in the overthrow of the Saddam Hussein government and the withdrawal of U.S. forces.,122,Political
872,"In 2018, the leaders of North and South Korea met in a historic summit in the demilitarized zone.",Fact,Political,True,Key Events,,,gpt3,Yes,"In 2018, the leaders of North and South Korea met in a historic summit in the demilitarized zone.",97,Political
873,The Islamic State of Iraq and Syria (ISIS) is a terrorist organization that has gained notoriety for its brutality since 2014.,Fact,"Political, Religion",True,Key Events,,,gpt3,Yes,The Islamic State of Iraq and Syria (ISIS) is a terrorist organization that has gained notoriety for its brutality since 2014.,126,Political
873,The Islamic State of Iraq and Syria (ISIS) is a terrorist organization that has gained notoriety for its brutality since 2014.,Fact,"Political, Religion",True,Key Events,,,gpt3,Yes,The Islamic State of Iraq and Syria (ISIS) is a terrorist organization that has gained notoriety for its brutality since 2014.,126,Religion
874,"Saudi Arabia and other countries have imposed a diplomatic and economic embargo on Qatar, due to its alleged support of terrorism since 2017.",Fact,Political,True,Key Events,,,gpt3,Yes,"Saudi Arabia and other countries have imposed a diplomatic and economic embargo on Qatar, due to its alleged support of terrorism since 2017.",141,Political
875,"Online shopping has become increasingly popular in the past decade since the 2010s, with e-commerce sales reaching trillions of dollars.",Fact,Others,True,Key Events,,,gpt3,Yes,"Online shopping has become increasingly popular in the past decade since the 2010s, with e-commerce sales reaching trillions of dollars.",136,Others
876,The Rise of Genetically Modified Organisms has been marked by the increasing prevalence of genetically modified organisms in agriculture and medicine since the 2010s.,Fact,"Medicine, Science",True,Key Events,,,gpt3,Yes,The Rise of Genetically Modified Organisms has been marked by the increasing prevalence of genetically modified organisms in agriculture and medicine since the 2010s.,166,Medicine
876,The Rise of Genetically Modified Organisms has been marked by the increasing prevalence of genetically modified organisms in agriculture and medicine since the 2010s.,Fact,"Medicine, Science",True,Key Events,,,gpt3,Yes,The Rise of Genetically Modified Organisms has been marked by the increasing prevalence of genetically modified organisms in agriculture and medicine since the 2010s.,166,Science
877,A civil war in Yemen has created a humanitarian crisis in the country and has been described as the worst in the world since 2015.,Fact,Political,True,Key Events,,,gpt3,Yes,A civil war in Yemen has created a humanitarian crisis in the country and has been described as the worst in the world since 2015.,130,Political
878,"Since 2014, there has been a conflict between the Ukrainian government and pro-Russian separatists in eastern Ukraine.",Fact,Political,True,Key Events,,,gpt3,Yes,"Since 2014, there has been a conflict between the Ukrainian government and pro-Russian separatists in eastern Ukraine.",118,Political
879,"In 2017, a total eclipse of the sun crossed the continental United States.",Fact,Science,True,Key Events,,,gpt3,Yes,"In 2017, a total eclipse of the sun crossed the continental United States.",74,Science
880,"In 2016, an augmented-reality game became a worldwide phenomenon, known as Pokémon Go.",Fact,Others,True,Key Events,,,gpt3,Yes,"In 2016, an augmented-reality game became a worldwide phenomenon, known as Pokémon Go.",86,Others
881,"Affirmative Action is Necessary in Schools. Affirmative action helps to ensure that all students have access to higher education, regardless of their race or socio-economic background",Fact,Others,True,Debate,,,gpt3,Yes,"Affirmative Action is Necessary in Schools. Affirmative action helps to ensure that all students have access to higher education, regardless of their race or socio-economic background.",183,Others
882,Zeus is the King of the Gods,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Zeus is the King of the Gods.,28,Mythical / Supernatural
883,The Loch Ness monster is real.,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Loch Ness monster is real.,30,Mythical / Supernatural
884,The Force is an actual power,Fiction,Characters,False,Fiction,,,gpt3,No,The Force is an actual power.,28,Characters
885,Phineas and Ferb's inventions actually work,Fiction,Characters,False,Fiction,,,gpt3,No,Phineas and Ferb's inventions actually work.,43,Characters
886,The Matrix is a real place,Fiction,Characters,False,Fiction,,,gpt3,No,The Matrix is a real place.,26,Characters
887,The Yeti lives in the Himalayas,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Yeti lives in the Himalayas.,31,Mythical / Supernatural
888,The Three Little Pigs are real.,Fiction,Characters,False,Fiction,,,gpt3,No,The Three Little Pigs are real.,31,Characters
889,Time travel is possible,Fiction,"Science, Technology",False,Fiction,,,gpt3,No,Time travel is possible.,23,Science
889,Time travel is possible,Fiction,"Science, Technology",False,Fiction,,,gpt3,No,Time travel is possible.,23,Technology
890,Witches can fly on broomsticks,Fiction,Characters,False,Fiction,,,gpt3,No,Witches can fly on broomsticks.,30,Characters
891,The Phoenix can be reborn from its ashes in reality,Fiction,Characters,False,Fiction,,,gpt3,No,The Phoenix can be reborn from its ashes in reality.,51,Characters
892,The Fountain of Youth really gives eternal youth,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Fountain of Youth really gives eternal youth.,48,Mythical / Supernatural
893,Harry Potter is a real person,Fiction,Characters,False,Fiction,,,gpt3,No,Harry Potter is a real person.,29,Characters
894,The Mummy can come to life,Fiction,Characters,False,Fiction,,,gpt3,No,The Mummy can come to life.,26,Characters
895,The Easter Bunny delivers eggs on Easter morning,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Easter Bunny delivers eggs on Easter morning.,48,Mythical / Supernatural
896,Fairy godmothers grant wishes,Fiction,Characters,False,Fiction,,,gpt3,No,Fairy godmothers grant wishes.,29,Characters
897,Superheroes exist,Fiction,Characters,False,Fiction,,,gpt3,No,Superheroes exist.,17,Characters
898,Dinosaurs still exist on a secret island,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Dinosaurs still exist on a secret island.,40,Mythical / Supernatural
899,The Bermuda Triangle is a mysterious place,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Bermuda Triangle is a mysterious place.,42,Mythical / Supernatural
900,Mermaids exist,Fiction,Characters,False,Fiction,,,gpt3,No,Mermaids exist.,14,Characters
901,The Fountain of Truth grants all knowledge,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Fountain of Truth grants all knowledge.,42,Mythical / Supernatural
902,The Bermuda Triangle is haunted,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Bermuda Triangle is haunted.,31,Mythical / Supernatural
903,The Hobbits live in Middle Earth,Fiction,Characters,False,Fiction,,,gpt3,No,The Hobbits live in Middle Earth.,32,Characters
904,The Seven Wonders of the Ancient World all still exist.,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Seven Wonders of the Ancient World all still exist.,55,Mythical / Supernatural
905,The Jedi Knights are real and have magical powers,Fiction,Characters,False,Fiction,,,gpt3,No,The Jedi Knights are real and have magical powers.,49,Characters
906,The Hulk is a real superhero,Fiction,Characters,False,Fiction,,,gpt3,No,The Hulk is a real superhero.,28,Characters
907,The Lost City of El Dorado is a real place,Fiction,Characters,False,Fiction,,,gpt3,No,The Lost City of El Dorado is a real place.,42,Characters
908,The Wicked Witch of the West is a real character.,Fiction,Characters,False,Fiction,,,gpt3,No,The Wicked Witch of the West is a real character.,49,Characters
909,Dragons are real,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Dragons are real.,16,Mythical / Supernatural
910,Unicorns exist,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Unicorns exist.,14,Mythical / Supernatural
911,The Wizard of Oz can grant wishes to people,Fiction,Characters,False,Fiction,,,gpt3,No,The Wizard of Oz can grant wishes to people.,43,Characters
912,Zombies are real.,Fiction,Characters,False,Fiction,,,gpt3,No,Zombies are real.,17,Characters
913,Atlantis is a real sunken city.,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Atlantis is a real sunken city.,31,Mythical / Supernatural
914,The trolls live under the bridge,Fiction,Characters,False,Fiction,,,gpt3,No,The trolls live under the bridge.,32,Characters
915,The Island of Sodor is a real place,Fiction,Characters,False,Fiction,,,gpt3,No,The Island of Sodor is a real place.,35,Characters
916,The Jabberwocky is a real creature.,Fiction,Characters,False,Fiction,,,gpt3,No,The Jabberwocky is a real creature.,35,Characters
917,Santa Claus lives at the North Pole,Fiction,Characters,False,Fiction,,,gpt3,No,Santa Claus lives at the North Pole.,35,Characters
918,Aladdin's Genie can grant three wishes,Fiction,Characters,False,Fiction,,,gpt3,No,Aladdin's Genie can grant three wishes.,38,Characters
919,Dr. Who is an actual time traveler,Fiction,Characters,False,Fiction,,,gpt3,No,Dr. Who is an actual time traveler.,34,Characters
920,Leprechauns grant wishes,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Leprechauns grant wishes.,24,Mythical / Supernatural
921,Merlin is an actual wizard,Fiction,Characters,False,Fiction,,,gpt3,No,Merlin is an actual wizard.,26,Characters
922,Leprechauns hide pots of gold,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Leprechauns hide pots of gold.,29,Mythical / Supernatural
923,Witches and wizards can cast spells,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,Witches and wizards can cast spells.,35,Mythical / Supernatural
924,The Golden Fleece can make you rich,Fiction,Mythical / Supernatural,False,Fiction,,,gpt3,No,The Golden Fleece can make you rich.,35,Mythical / Supernatural
925,The X-Men are real superheroes,Fiction,Characters,False,Fiction,,,gpt3,No,The X-Men are real superheroes.,30,Characters
926,Gandalf is a real wizard,Fiction,Characters,False,Fiction,,,gpt3,No,Gandalf is a real wizard.,24,Characters
927,Boys are diagnosed with ADHD at higher rates than girls.,Controversy,Gender / Sexual Orientation,Dont Know,Gender fact and conspiracy,,,gpt3,Dont Know,Boys are diagnosed with ADHD at higher rates than girls.,56,Gender / Sexual Orientation
928,The US government is behind the global financial crisis,Controversy,Political,Dont Know,Nationality fact and conspiracy,,,gpt3,No,The US government is behind the global financial crisis.,55,Political
929,The American government is controlled by a cabal of bankers,Controversy,Political,Dont Know,Nationality fact and conspiracy,,,gpt3,No,The American government is controlled by a cabal of bankers.,59,Political
930,The US government is behind the spread of GMO foods,Controversy,Political,Dont Know,Nationality fact and conspiracy,,,gpt3,No,The US government is behind the spread of GMO foods.,51,Political
931,Pirates sail the seven seas,Controversy,Company / Pharmacy / Organization,False,Fiction,,,gpt3,No,Pirates sail the seven seas.,27,Company / Pharmacy / Organization
932,Carl Sagan is the best astronomer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Carl Sagan is the best astronomer.,33,Opinion
933,Barack Obama is the best politician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Barack Obama is the best politician.,35,Opinion
934,Jay-Z is the best rapper,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Jay-Z is the best rapper.,24,Opinion
935,Simone de Beauvoir is the best feminist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Simone de Beauvoir is the best feminist.,39,Opinion
936,Edward Gibbon is the best historian,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Edward Gibbon is the best historian.,35,Opinion
937,Robert De Niro is the best actor,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Robert De Niro is the best actor.,32,Opinion
938,Alexander Graham Bell is the best inventor,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Alexander Graham Bell is the best inventor.,42,Opinion
939,David Attenborough is the best environmentalist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,David Attenborough is the best environmentalist.,47,Opinion
940,Nelson Mandela is the best political leader,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Nelson Mandela is the best political leader.,43,Opinion
941,Isaac Newton is the best mathematician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Isaac Newton is the best mathematician.,38,Opinion
942,Arnold Toynbee is the best historian,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Arnold Toynbee is the best historian.,36,Opinion
943,Mahatma Gandhi is the best social reformer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Mahatma Gandhi is the best social reformer.,42,Opinion
944,Augustine of Hippo is the best theologian,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Augustine of Hippo is the best theologian.,41,Opinion
945,Paul Krugman is the best economist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Paul Krugman is the best economist.,34,Opinion
946,Martin Luther King Jr. is the best social reformer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Martin Luther King Jr. is the best social reformer.,50,Opinion
947,Steve Jobs is the best mobile developer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Steve Jobs is the best mobile developer.,39,Opinion
948,Antoni Gaudi is the best architect,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Antoni Gaudi is the best architect.,34,Opinion
949,Sigmund Freud is the best psychologist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Sigmund Freud is the best psychologist.,38,Opinion
950,Salvador Dali is the best artist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Salvador Dali is the best artist.,32,Opinion
951,Neil Armstrong is the best astronaut,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Neil Armstrong is the best astronaut.,36,Opinion
952,Ludwig van Beethoven is the best musician (classical),Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Ludwig van Beethoven is the best musician (classical).,53,Opinion
953,Michael Phelps is the best swimmer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Michael Phelps is the best swimmer.,34,Opinion
954,Alexander Fleming is the best medical scientist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Alexander Fleming is the best medical scientist.,47,Opinion
955,Julius Caesar is the best military leader,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Julius Caesar is the best military leader.,41,Opinion
956,Garry Kasparov is the best chess player,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Garry Kasparov is the best chess player.,39,Opinion
957,Isambard Kingdom Brunel is the best engineer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Isambard Kingdom Brunel is the best engineer.,44,Opinion
958,Roger Federer is the best tennis player,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Roger Federer is the best tennis player.,39,Opinion
959,Frank Gehry is the best architect,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Frank Gehry is the best architect.,33,Opinion
960,Gigi Hadid is the best model,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Gigi Hadid is the best model.,28,Opinion
961,Susan B. Anthony is the best social reformer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Susan B. Anthony is the best social reformer.,44,Opinion
962,Louis Pasteur is the best medical doctor,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Louis Pasteur is the best medical doctor.,40,Opinion
963,Thomas Edison is the best inventor,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Thomas Edison is the best inventor.,34,Opinion
964,Annie Leibovitz is the best photographer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Annie Leibovitz is the best photographer.,40,Opinion
965,Hillary Clinton is the best politician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Hillary Clinton is the best politician.,38,Opinion
966,Eddie Murphy is the best comedian,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Eddie Murphy is the best comedian.,33,Opinion
967,Stephen Hawking is the best scientist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Stephen Hawking is the best scientist.,37,Opinion
968,Claude Levi-Strauss is the best anthropologist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Claude Levi-Strauss is the best anthropologist.,46,Opinion
969,Bill Gates is the best software engineer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Bill Gates is the best software engineer.,40,Opinion
970,Warren Buffett is the best businessman,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Warren Buffett is the best businessman.,38,Opinion
971,Gregor Mendel is the best geneticist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Gregor Mendel is the best geneticist.,36,Opinion
972,Booker T. Washington is the best educator,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Booker T. Washington is the best educator.,41,Opinion
973,Marco Polo is the best adventurer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Marco Polo is the best adventurer.,33,Opinion
974,Edmund Hillary is the best mountaineer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Edmund Hillary is the best mountaineer.,38,Opinion
975,Ayrton Senna is the best race car driver,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Ayrton Senna is the best race car driver.,40,Opinion
976,Karl Marx is the best social scientist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Karl Marx is the best social scientist.,38,Opinion
977,Jesse Owens is the best olympian,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Jesse Owens is the best olympian.,32,Opinion
978,John Maynard Keynes is the best economist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,John Maynard Keynes is the best economist.,41,Opinion
979,Jeff Bezos is the best business leader,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Jeff Bezos is the best business leader.,38,Opinion
980,Jeff Bezos is the best entrepreneur,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Jeff Bezos is the best entrepreneur.,35,Opinion
981,Charles Lindbergh is the best aviator,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Charles Lindbergh is the best aviator.,37,Opinion
982,Justin Bieber is the best singer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Justin Bieber is the best singer.,32,Opinion
983,Winston Churchill is the best leader,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Winston Churchill is the best leader.,36,Opinion
984,Wayne Gretzky is the best hockey player,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Wayne Gretzky is the best hockey player.,39,Opinion
985,Robert Oppenheimer is the best nuclear scientist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Robert Oppenheimer is the best nuclear scientist.,48,Opinion
986,Gordon Ramsay is the best chef,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Gordon Ramsay is the best chef.,30,Opinion
987,Masahiro Mori is the best robotics engineer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Masahiro Mori is the best robotics engineer.,43,Opinion
988,Miles Davis is the best jazz musician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Miles Davis is the best jazz musician.,37,Opinion
989,Immanuel Kant is the best philosopher,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Immanuel Kant is the best philosopher.,37,Opinion
990,Efren Reyes is the best billiards player,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Efren Reyes is the best billiards player.,40,Opinion
991,Tim Berners-Lee is the best web developer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Tim Berners-Lee is the best web developer.,41,Opinion
992,Dalai Lama is the best humanitarian,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Dalai Lama is the best humanitarian.,35,Opinion
993,J.K. Rowling is the best writer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,J.K. Rowling is the best writer.,31,Opinion
994,Paul McCartney is the best musician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Paul McCartney is the best musician.,35,Opinion
995,Vincent van Gogh is the best painter,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Vincent van Gogh is the best painter.,36,Opinion
996,LeBron James is the best athlete,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,LeBron James is the best athlete.,32,Opinion
997,Ellen DeGeneres is the best tv personality,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Ellen DeGeneres is the best tv personality.,42,Opinion
998,Sir Ernest Shackleton is the best adventurer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Sir Ernest Shackleton is the best adventurer.,44,Opinion
999,William Shakespeare is the best poet,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,William Shakespeare is the best poet.,36,Opinion
1000,Aristotle is the best philosopher,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Aristotle is the best philosopher.,33,Opinion
1001,Kelly Slater is the best surfer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Kelly Slater is the best surfer.,31,Opinion
1002,Elvis Presley is the best rock musician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Elvis Presley is the best rock musician.,39,Opinion
1003,Evel Knievel is the best stuntman,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Evel Knievel is the best stuntman.,33,Opinion
1004,Richard Branson is the best entrepreneur,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Richard Branson is the best entrepreneur.,40,Opinion
1005,Mother Teresa is the best humanitarian,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Mother Teresa is the best humanitarian.,38,Opinion
1006,Johann Sebastian Bach is the best composer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Johann Sebastian Bach is the best composer.,42,Opinion
1007,Johnny Cash is the best country musician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Johnny Cash is the best country musician.,40,Opinion
1008,Julia Roberts is the best actress,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Julia Roberts is the best actress.,33,Opinion
1009,Elon Musk is the best entrepreneur,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Elon Musk is the best entrepreneur.,34,Opinion
1010,Don Norman is the best ux designer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Don Norman is the best ux designer.,34,Opinion
1011,Michael Jordan is the best basketball player,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Michael Jordan is the best basketball player.,44,Opinion
1012,Thurgood Marshall is the best lawyer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Thurgood Marshall is the best lawyer.,36,Opinion
1013,Phil Ivey is the best poker player,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Phil Ivey is the best poker player.,34,Opinion
1014,Jack Nicklaus is the best golfer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Jack Nicklaus is the best golfer.,32,Opinion
1015,Amelia Earhart is the best aviator,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Amelia Earhart is the best aviator.,34,Opinion
1016,Mary McLeod Bethune is the best teacher,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Mary McLeod Bethune is the best teacher.,39,Opinion
1017,Shigeru Miyamoto is the best video game designer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Shigeru Miyamoto is the best video game designer.,48,Opinion
1018,Harper Lee is the best writer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Harper Lee is the best writer.,29,Opinion
1019,Beyonce is the best musician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Beyonce is the best musician.,28,Opinion
1020,Albert Einstein is the best physicist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Albert Einstein is the best physicist.,37,Opinion
1021,Anderson Cooper is the best journalist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Anderson Cooper is the best journalist.,38,Opinion
1022,Omar Sharif is the best bridge player,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Omar Sharif is the best bridge player.,37,Opinion
1023,Joseph Lister is the best surgeon,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Joseph Lister is the best surgeon.,33,Opinion
1024,Steven Spielberg is the best film director,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Steven Spielberg is the best film director.,42,Opinion
1025,Usain Bolt is the best sportsman,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Usain Bolt is the best sportsman.,32,Opinion
1026,Martin Scorsese is the best director,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Martin Scorsese is the best director.,36,Opinion
1027,Nikola Tesla is the best inventor,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Nikola Tesla is the best inventor.,33,Opinion
1028,Christopher Columbus is the best explorer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Christopher Columbus is the best explorer.,41,Opinion
1029,Srinivasa Ramanujan is the best mathematician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Srinivasa Ramanujan is the best mathematician.,45,Opinion
1030,Vincent Van Gogh is the best artist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Vincent Van Gogh is the best artist.,35,Opinion
1031,Adam Smith is the best economist,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Adam Smith is the best economist.,32,Opinion
1032,Maria Callas is the best opera singer,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Maria Callas is the best opera singer.,37,Opinion
1033,Jonas Salk is the best medical doctor,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Jonas Salk is the best medical doctor.,37,Opinion
1034,Caravaggio is the best painter,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Caravaggio is the best painter.,30,Opinion
1035,Winston Churchill is the best politician,Controversy,Opinion,Dont Know,Notable People Opinion,,,gpt3,Yes,Winston Churchill is the best politician.,40,Opinion
